alpha,model,symbol,n_cal,n_test,qV,pihat_raw,pihat_cp,viol_raw,viol_cp,p_kup_raw,p_kup_cp,p_cc_raw,p_cc_cp,TL_raw,TL_cp,QS_raw,QS_cp,VaR_width,raw_width
0.01,Hist-Sim,STOXX,3678,1577,0.0047453718086177,0.014584654407102,0.0107799619530754,23,17,0.0867734481753799,0.7585282787842005,5.109834110128553e-05,1.7544594537177716e-06,Green,Green,0.0005190351938644,0.000505785174535,0.0341631936298728,0.029417821821255102
0.025,Hist-Sim,STOXX,3678,1577,0.0023781116395808,0.0310716550412175,0.0240963855421686,49,38,0.1365045136659992,0.8171512616702273,6.292773422011955e-06,0.0076462211777968,Yellow,Yellow,0.0009167454434653,0.0009117677856998,0.0238132961799949,0.0214351845404141
0.05,Hist-Sim,STOXX,3678,1577,0.0009650065662966,0.0513633481293595,0.0443880786303107,81,70,0.8046323429624747,0.297606901433701,4.3744540949353095e-05,3.426582985255333e-05,Red,Red,0.0014213721579413,0.001423277492702,0.0177110141112256,0.016746007544928998
0.1,Hist-Sim,STOXX,3678,1577,0.000552736778695,0.1046290424857324,0.0970196575776791,165,153,0.5427674726054086,0.6919005162226741,0.0065633690488464,0.0004280342147032,Red,Red,0.0020735793376513,0.0020732651528398,0.0114661292876189,0.010913392508923899
0.01,Hist-Sim,GDAXI,4482,1922,0.0027969278978323,0.0156087408949011,0.0119667013527575,30,23,0.0223806506798892,0.4006136586960334,1.8753432102225354e-05,0.0004858719882006,Green,Green,0.0005258987234757,0.000513853903507,0.0351146094338156,0.0323176815359833
0.025,Hist-Sim,GDAXI,4482,1922,0.0022830312115146,0.0327783558792924,0.0260145681581685,63,50,0.0369643605762964,0.7771391330016403,0.0007893759130659,0.0011339503102715,Yellow,Yellow,0.000962404298048,0.0009543184300812,0.0262561158092695,0.0239730845977549
0.05,Hist-Sim,GDAXI,4482,1922,0.0010270502825633,0.0587929240374609,0.0489073881373569,113,94,0.0848969768795734,0.8254433968502506,0.0037911132042718,0.000722312582486,Red,Red,0.0015259755401678,0.0015224701734366,0.0197145436512525,0.0186874933686892
0.1,Hist-Sim,GDAXI,4482,1922,0.0005535108457569,0.100936524453694,0.0946930280957336,194,182,0.8912914394526796,0.4343449300912547,0.0073443367345475,0.0072810228826044,Red,Red,0.0022938601313362,0.002294609743316,0.0136130108707007,0.0130595000249438
0.01,Hist-Sim,FCHI,4513,1935,0.0035556210507943,0.0175710594315245,0.0129198966408268,34,25,0.0024984144686821,0.2167362454196858,8.533742040439662e-05,0.0009419224703276,Yellow,Green,0.0005441042599438,0.0005248388424372,0.0352910265543176,0.0317354055035233
0.025,Hist-Sim,FCHI,4513,1935,0.0022497202982783,0.0294573643410852,0.0237726098191214,57,46,0.2217119540354519,0.7273625595769331,0.0001484539600997,3.930531999685183e-05,Yellow,Yellow,0.0009508517511469,0.0009461933055222,0.0252759701942599,0.0230262498959816
0.05,Hist-Sim,FCHI,4513,1935,0.0011816445724792,0.055813953488372,0.0480620155038759,108,93,0.2489504905607081,0.6938878502928298,2.474675000974091e-05,0.000531850175396,Red,Red,0.0015027770101317,0.0015008320942422,0.0195329502677258,0.0183513056952466
0.1,Hist-Sim,FCHI,4513,1935,0.0003373338484355,0.0997416020671834,0.0956072351421188,193,185,0.9697649454912032,0.5167397357893642,9.208279729977507e-05,0.0004880596431979,Red,Red,0.0022344245346756,0.0022352280630569,0.0126217382193701,0.012284404370934601
0.01,Hist-Sim,FTSE100,4459,1911,0.0036501061976578,0.0167451596023024,0.010465724751439,32,20,0.0068894433964671,0.8390765965149758,4.34384713294822e-05,0.0036576659839937,Yellow,Green,0.0004572788921414,0.0004419943306006,0.0298147491996763,0.0261646430020185
0.025,Hist-Sim,FTSE100,4459,1911,0.0014240123713241,0.0272108843537414,0.0240711669283097,52,46,0.541549486888153,0.7935779158844042,3.4428754142168394e-05,0.0003970754054651,Yellow,Yellow,0.0008039722218331,0.0008027227549274,0.0208983784403098,0.019474366068985702
0.05,Hist-Sim,FTSE100,4459,1911,0.000406418479315,0.053375196232339,0.0486656200941915,102,93,0.5028748773668187,0.7880927270507204,1.5289614974101084e-07,4.0748159291226216e-09,Red,Red,0.0012747096074308,0.0012741918817045,0.0157587795169208,0.015352361037605799
0.1,Hist-Sim,FTSE100,4459,1911,0.0003542735683712,0.0957613814756671,0.0915750915750915,183,175,0.5342125156805819,0.213662192561604,7.15538483742062e-06,1.9196679460486976e-06,Red,Red,0.0018734279727577,0.0018757581306015,0.0104733610853714,0.0101190875170002
0.01,Hist-Sim,ICLN,2946,1263,0.0008834166917353,0.0087094220110847,0.0087094220110847,11,11,0.6373904008232296,0.6373904008232296,0.9078066457077852,0.9078066457077852,Green,Green,0.0005586605353398,0.0005598006534772,0.0452853955019112,0.0444019788101759
0.025,Hist-Sim,ICLN,2946,1263,0.0017295836652284,0.0253365003958828,0.0213776722090261,32,27,0.939076150990776,0.3979801262813875,0.9786813358812172,0.5541441475196894,Yellow,Yellow,0.0011164179047697,0.0011185231702353,0.0374932113844784,0.03576362771925
0.05,Hist-Sim,ICLN,2946,1263,0.0010238014356096,0.0475059382422802,0.0427553444180522,60,54,0.6818344263033284,0.2262170430301535,0.4759904331424716,0.5696147484253627,Red,Red,0.0018412639518851,0.0018458440530281,0.0290844630736039,0.028060661637994297
0.1,Hist-Sim,ICLN,2946,1263,-0.0004069336855902,0.0989707046714172,0.1021377672209026,125,129,0.9028043539124756,0.8006930511802071,0.8669482586509218,0.9617094801314447,Red,Red,0.003005559035793,0.0030059445695014,0.0208327535255348,0.021239687211125
0.01,Hist-Sim,NIKKEI,4317,1851,0.0052974411336029,0.0162074554294975,0.0075634792004321,30,14,0.0137857834764666,0.2709394929357726,0.0047328299565139,0.0142118234564009,Yellow,Green,0.0005509371564144,0.0005477867370027,0.0397650978027068,0.034467656669103904
0.025,Hist-Sim,NIKKEI,4317,1851,0.0025381643614124,0.0345759049162614,0.0226904376012965,64,42,0.012541558926237,0.5180316482209686,0.0234821230288188,0.009503909616539,Yellow,Yellow,0.0010233554806251,0.0010132017079833,0.0283516644584884,0.025813500097076
0.05,Hist-Sim,NIKKEI,4317,1851,0.0004265909264109,0.057266342517558,0.0545650999459751,106,101,0.160508261270315,0.3741881076141251,0.0037481527572659,0.0337376332471541,Red,Red,0.0016140272265817,0.0016118293941194,0.0205612876479313,0.0201346967215204
0.1,Hist-Sim,NIKKEI,4317,1851,0.0002480987310009,0.1075094543490005,0.1048082117774176,199,194,0.2867265975350007,0.4935096505330304,0.1302500621707594,0.1819980596174569,Red,Red,0.0025027513993707,0.0025012270509391,0.0143007092210763,0.0140526104900754
0.01,Hist-Sim,HSI,4344,1862,0.0034544758569634,0.0134264232008592,0.010204081632653,25,19,0.1579144567583967,0.92970880666359,0.1326509037122847,0.0478144590410859,Green,Green,0.0005499424920909,0.0005449821420167,0.0372969746307526,0.0338424987737892
0.025,Hist-Sim,HSI,4344,1862,0.0017774959739264,0.0268528464017185,0.0209452201933404,50,39,0.6127702621998123,0.2491511340696185,0.1560464640473161,0.1577201533435633,Yellow,Yellow,0.0010112406978927,0.0010130863736738,0.0290663250533437,0.0272888290794173
0.05,Hist-Sim,HSI,4344,1862,0.0001639489102121,0.0467239527389903,0.0461868958109559,87,86,0.5121282797257378,0.4446570514799886,0.0299308636417361,0.025567321395426,Red,Red,0.001612258742276,0.0016128229688079,0.0224216490124308,0.0222577001022187
0.1,Hist-Sim,HSI,4344,1862,-9.691579992900796e-05,0.1025778732545649,0.1031149301825993,191,192,0.7118360673973316,0.6555972843419895,0.6485444320479075,0.6183744464322082,Red,Red,0.0025942404127767,0.0025945291050253,0.0169551692793677,0.01705208507929671
0.01,Hist-Sim,BOVESPA,4369,1873,0.0044129650871144,0.0117458622530699,0.0090763481046449,22,17,0.4599274365674846,0.6831821951185664,0.0003697791004968,0.001404979428993,Green,Green,0.0006642411218491,0.0006601334722831,0.0451705832283019,0.0407576181411875
0.025,Hist-Sim,BOVESPA,4369,1873,0.0016674055245493,0.0266951414842498,0.0213561131873998,50,40,0.6420285062696125,0.300392263699718,0.1534862940128836,0.0372379127318914,Yellow,Yellow,0.0011266863385734,0.0011296956693996,0.0293085812734874,0.0276411757489381
0.05,Hist-Sim,BOVESPA,4369,1873,0.0008175028723665,0.0496529631607047,0.0437800320341697,93,82,0.9449990204702742,0.207397479169894,0.8103014377727755,0.7620746583930463,Red,Red,0.0017211201233786,0.0017237304162748,0.0220571637324747,0.0212396608601082
0.1,Hist-Sim,BOVESPA,4369,1873,0.0004722763211321,0.0934329951948745,0.0896956753870795,175,168,0.3386437065831614,0.1309734602635969,0.9850132761379958,0.8665659784104168,Red,Red,0.0026104519447824,0.0026146063852975,0.0155413939356362,0.015069117614504099
0.01,Hist-Sim,NIFTY,3001,1287,0.0030245018021237,0.0132090132090132,0.0054390054390054,17,7,0.2701296444226583,0.071809873990508,0.7963271469600419,0.9624132258220732,Green,Green,0.0003401709092641,0.0003411848658623,0.0274252569419214,0.0244007551397977
0.025,Hist-Sim,NIFTY,3001,1287,0.000714574135525,0.0264180264180264,0.0248640248640248,34,32,0.7467667903846895,0.975052327006412,0.397151997795241,0.4418982752422342,Yellow,Yellow,0.0006493726113511,0.0006491352327644,0.0193014829445159,0.0185869088089909
0.05,Hist-Sim,NIFTY,3001,1287,0.0004104295507759,0.0512820512820512,0.0481740481740481,66,62,0.8335220931241001,0.7624075294798279,0.3940720942635232,0.2644769338118786,Red,Red,0.0010554234973459,0.001055596159438,0.0150543040344111,0.0146438744836352
0.1,Hist-Sim,NIFTY,3001,1287,-5.226738819997384e-05,0.101010101010101,0.1025641025641025,130,132,0.9039995184650704,0.7600081684114253,0.0039554038467443,0.0026660254545968,Red,Red,0.0016582277278575,0.0016583313899837,0.0102706625207564,0.010322929908956373
0.01,Hist-Sim,ASX200,4459,1912,0.0026537138837206,0.0177824267782426,0.0104602510460251,34,20,0.0020549184192513,0.840887731149085,0.0108743095278635,0.0001520282955775,Yellow,Green,0.0004578809909591,0.0004467719909227,0.0303617045456689,0.0277079906619483
0.025,Hist-Sim,ASX200,4459,1912,0.0009876970529559,0.0319037656903765,0.0277196652719665,61,53,0.0635136760732213,0.4539608556352975,0.0004921230842616,0.0024314938472939,Yellow,Yellow,0.0008525095342747,0.0008478257898991,0.0219787391240117,0.0209910420710558
0.05,Hist-Sim,ASX200,4459,1912,0.0005654901584816,0.0591004184100418,0.0543933054393305,113,104,0.0755646825117738,0.384499431006326,0.0040049538904809,0.0005840135469569,Red,Red,0.0012839248366444,0.0012799780312659,0.0154705472433618,0.014905057084880201
0.1,Hist-Sim,ASX200,4459,1912,0.0001421455919715,0.1072175732217573,0.1061715481171548,205,203,0.297836166678998,0.3726500341554966,0.0018324648989777,0.0025545629212438,Red,Red,0.0019360381461982,0.0019350479224551,0.010439128416816,0.010296982824844501
0.01,Hist-Sim,CBU0,2460,1055,0.0014170611570848,0.0170616113744075,0.0075829383886255,18,8,0.036232689478673,0.4098376546404163,0.7314275917718652,0.9406482018133072,Yellow,Green,0.0001510854790883,0.0001472730647749,0.0131911317910018,0.011774070633917
0.025,Hist-Sim,CBU0,2460,1055,0.0008585748887813,0.0331753554502369,0.0227488151658767,35,24,0.1050119949528748,0.6344556311847054,0.7640611018942418,0.8524351052241169,Yellow,Yellow,0.000314839210845,0.0003131939971593,0.0103315685866639,0.009472993697882601
0.05,Hist-Sim,CBU0,2460,1055,0.0002686725374315,0.0568720379146919,0.0521327014218009,60,55,0.3157990067204623,0.7522015605176979,0.0729894849712791,0.4789072450600788,Red,Red,0.0005374912273464,0.0005362626492523,0.0081321611208402,0.0078634885834087
0.1,Hist-Sim,CBU0,2460,1055,0.0001119634309134,0.1033175355450237,0.1023696682464455,109,108,0.7207575723735193,0.7982052442853271,0.6787758905021025,0.635614324408579,Red,Red,0.0008785802350017,0.000878219042971,0.0058930175377639,0.0057810541068505
0.01,Hist-Sim,TLT,3987,1709,0.0011771565941961,0.0146284376828554,0.0117027501462843,25,20,0.0720295011726368,0.4908972661046507,0.0188337957057036,0.005023592490849,Green,Green,0.0003823186508118,0.000378526242797,0.0270258462748945,0.025848689680698398
0.025,Hist-Sim,TLT,3987,1709,0.000165909108253,0.0310122878876536,0.0292568753657109,53,50,0.1246974112833222,0.2721880237824463,0.2694918492984786,0.1975207604770934,Yellow,Yellow,0.0006832053106514,0.0006823363456105,0.019424035325529,0.019258126217276
0.05,Hist-Sim,TLT,3987,1709,0.0002682216228467,0.0573434757167934,0.0544177881802223,98,93,0.173048777001203,0.4084088361933393,0.6021860024601231,0.6876203886827807,Red,Red,0.001132607678251,0.001130976847369,0.0161039302978793,0.0158357086750326
0.1,Hist-Sim,TLT,3987,1709,2.675972540695012e-05,0.1094207138677589,0.1082504388531304,187,185,0.2002778359002166,0.2612292899652467,0.2007351061180439,0.2452669896103153,Red,Red,0.0018312164555342,0.0018309796122961,0.0121331952490183,0.01210643552361135
0.01,Hist-Sim,IBGL,3043,1305,0.0017058983552699,0.0137931034482758,0.0084291187739463,18,11,0.192811888471849,0.5577538828454078,0.7772818604742795,0.9106633867335256,Green,Green,0.0002413484423266,0.0002402663904488,0.0214215359366641,0.019715637581394198
0.025,Hist-Sim,IBGL,3043,1305,0.0013543806135898,0.0283524904214559,0.021455938697318,37,28,0.4474316126956998,0.4008325259143429,0.9987281744690606,0.8905592356646141,Yellow,Yellow,0.0005105100596994,0.0005105863448728,0.0179262473097972,0.016571866696207402
0.05,Hist-Sim,IBGL,3043,1305,0.0004131875067129,0.0528735632183908,0.0475095785440613,69,62,0.6368710490297146,0.6773304693760884,0.2310359004962505,0.3937906793686846,Red,Red,0.0008742956853392,0.0008743240219232,0.0141333824713398,0.0137201949646269
0.1,Hist-Sim,IBGL,3043,1305,0.0001353803102162,0.0996168582375478,0.0973180076628352,130,127,0.9631806443536826,0.7457465229230411,0.9999243753930028,0.9932177182431332,Red,Red,0.0014695212097049,0.0014697389758066,0.0110097950110884,0.0108744147008722
0.01,Hist-Sim,DJCI,1800,772,0.0015082053758471,0.0207253886010362,0.0194300518134715,16,15,0.0088601172834275,0.0197185597822161,0.6289274571534036,0.5721163722929816,Yellow,Yellow,0.0004158440870746,0.0004003982080949,0.0263896394696766,0.0248814340938295
0.025,Hist-Sim,DJCI,1800,772,0.0007664514776053,0.0375647668393782,0.0349740932642487,29,27,0.0371699815737183,0.0937627780441553,0.2830427296249149,0.2062267904128726,Red,Yellow,0.0007814318735592,0.0007729142232707,0.0193991458521118,0.0186326943745065
0.05,Hist-Sim,DJCI,1800,772,7.170749737502036e-05,0.0660621761658031,0.0647668393782383,51,50,0.0504834759634489,0.0711972374102167,0.3749271949895684,0.330715803734626,Red,Red,0.0011927022826695,0.001191563039914,0.0139972868275696,0.01392557933019458
0.1,Hist-Sim,DJCI,1800,772,0.0001858727782404,0.1126943005181347,0.1126943005181347,87,87,0.2482033008772826,0.2482033008772826,0.2113746524140147,0.2113746524140147,Red,Red,0.0018329142710679,0.0018305547461628,0.0103709041529801,0.0101850313747397
0.01,Hist-Sim,GOLD,4311,1848,0.0027939702624743,0.0167748917748917,0.0119047619047619,31,22,0.0076298507540539,0.4243176752523571,0.8341844804387167,0.5343144117882298,Yellow,Green,0.0004503799067947,0.0004377547884236,0.0294229684060568,0.0266289981435825
0.025,Hist-Sim,GOLD,4311,1848,0.0015653674335723,0.0297619047619047,0.0243506493506493,55,45,0.2028240043538376,0.8574991436436751,0.9448330189495134,0.7278847932740697,Yellow,Yellow,0.0008230344853858,0.0008195628337294,0.0220706368687184,0.0205052694351461
0.05,Hist-Sim,GOLD,4311,1848,0.000797887178891,0.0573593073593073,0.053030303030303,106,98,0.1556696234429684,0.5537624481708039,0.8970253845043802,0.9922562732967124,Red,Red,0.0013208883870869,0.0013171365589582,0.0164807185844439,0.0156828314055529
0.1,Hist-Sim,GOLD,4311,1848,0.0001647975948299,0.106060606060606,0.1049783549783549,196,194,0.389319373692087,0.4788085079953016,0.7100684232266654,0.6462529372013381,Red,Red,0.0020747526485924,0.0020739037713726,0.0110910202181974,0.0109262226233675
0.01,Hist-Sim,WTI,4316,1850,0.0052915195308481,0.0145945945945945,0.0113513513513513,27,21,0.0630576475377344,0.5674394346880967,0.1752303912618682,0.0709174512777974,Green,Green,0.0014301959372843,0.0014181185725394,0.0857481389054808,0.0804566193746327
0.025,Hist-Sim,WTI,4316,1850,0.0028469587808052,0.0297297297297297,0.027027027027027,55,50,0.2055627997903262,0.5814130434462115,0.0046171096463942,0.0014248253737274,Yellow,Yellow,0.0023637054759929,0.002354697896322,0.0579172834473831,0.0550703246665779
0.05,Hist-Sim,WTI,4316,1850,0.0018729828989053,0.0545945945945945,0.0497297297297297,101,92,0.3712805468521636,0.9574261904262764,0.1855548236418474,0.150247083715564,Red,Red,0.0036718538438254,0.0036671704258302,0.0446253428561201,0.0427523599572148
0.1,Hist-Sim,WTI,4316,1850,0.0003550259507568,0.1032432432432432,0.101081081081081,191,187,0.643516921058225,0.8770185971028341,0.3165081594979911,0.2214433129355353,Red,Red,0.0053419625042474,0.0053411868809554,0.0292522079163784,0.028897181965621598
0.01,Hist-Sim,NATGAS,4314,1850,0.004023437531733,0.02,0.0183783783783783,37,34,0.0001416260779166,0.0011836752307893,0.4618375161909365,0.3646521352391607,Yellow,Yellow,0.0017675545051768,0.0017328947856528,0.1082500428948286,0.10422660536309561
0.025,Hist-Sim,NATGAS,4314,1850,0.001255194649732,0.0351351351351351,0.034054054054054,65,63,0.0084386238043918,0.0179680777555613,0.5638968827243929,0.4994267975174407,Yellow,Yellow,0.0032952420073365,0.003283402455781,0.0845861784409022,0.0833309837911702
0.05,Hist-Sim,NATGAS,4314,1850,0.0006729993254515,0.0643243243243243,0.0632432432432432,119,117,0.0066789870247027,0.0119046655673082,0.4742591126048333,0.4138688925621986,Red,Red,0.005129775617115,0.0051205123435769,0.0637390037874181,0.0630660044619666
0.1,Hist-Sim,NATGAS,4314,1850,-0.0004679563393453,0.1178378378378378,0.121081081081081,218,224,0.0126092284925191,0.003327196606194,0.2868482789916871,0.4581539544400224,Red,Red,0.0081437977287017,0.0081524544783274,0.0479188108645369,0.0483867672038822
0.01,Hist-Sim,BTC,2765,1185,0.0148669648616525,0.0126582278481012,0.0042194092827004,15,5,0.3770996767018033,0.0237743411208436,0.8249128946484884,0.979018760143104,Green,Green,0.0008978535932375,0.0009221359918628,0.0800170244938635,0.065150059632211
0.025,Hist-Sim,BTC,2765,1185,0.0049480299884759,0.0295358649789029,0.0244725738396624,35,29,0.3307123079378138,0.9071028373921408,0.3442767593867643,0.4827699400919475,Yellow,Yellow,0.0017713372239576,0.0017637231044778,0.0549507875830657,0.0500027575945898
0.05,Hist-Sim,BTC,2765,1185,0.003901921428203,0.0489451476793248,0.0430379746835443,58,51,0.8672353877571435,0.2604398287098359,0.4699949579466121,0.9901485250403024,Red,Red,0.0028478389297706,0.0028640261775177,0.0406406731088369,0.036738751680633897
0.1,Hist-Sim,BTC,2765,1185,0.0005766926459315,0.1071729957805907,0.1063291139240506,127,126,0.4153081742088161,0.4717640311766815,0.760409928085857,0.721844921466835,Red,Red,0.0044929015067205,0.0044890367635956,0.0262803884681874,0.0257036958222559
0.01,Hist-Sim,ETH,1959,841,0.0068921316489597,0.0237812128418549,0.0154577883472057,20,13,0.0006473892468039,0.1408108282083872,0.2299343761314024,0.4248529514946719,Yellow,Green,0.0013314389529404,0.0012661456650337,0.0913910424954655,0.08449891084650579
0.025,Hist-Sim,ETH,1959,841,0.0030294431692665,0.0344827586206896,0.0344827586206896,29,29,0.0954680167421282,0.0954680167421282,0.2364017640639557,0.2364017640639557,Yellow,Yellow,0.0026055379338286,0.0025768104554993,0.0731543348826702,0.0701248917134037
0.05,Hist-Sim,ETH,1959,841,0.0006968789648722,0.0618311533888228,0.0618311533888228,52,52,0.1283454200635972,0.1283454200635972,0.0496874531748074,0.0496874531748074,Red,Red,0.0042395015599872,0.0042312566780603,0.0527079985327488,0.0520111195678766
0.1,Hist-Sim,ETH,1959,841,0.0004589549385923,0.1248513674197384,0.1236623067776456,105,104,0.0202201763226899,0.0267978595045196,0.193880105823422,0.165535633052311,Red,Red,0.0067038871948057,0.0066926761546963,0.0366145544007022,0.0361555994621099
0.01,Hist-Sim,EURUSD,3873,1660,0.0011022546580559,0.0150602409638554,0.0108433734939759,25,18,0.0538718641854129,0.7333264008006899,0.682145797745189,0.8208256587034976,Green,Green,0.0001589254501035,0.0001562945529018,0.0119945096164207,0.0108922549583648
0.025,Hist-Sim,EURUSD,3873,1660,0.0003839090930105,0.0319277108433734,0.0271084337349397,53,45,0.082785725721087,0.587167320650951,0.8385733467119235,0.9778631902301096,Yellow,Yellow,0.0003108525236841,0.0003091526407511,0.0090534007712435,0.008669491678232999
0.05,Hist-Sim,EURUSD,3873,1660,4.666449459466565e-07,0.0578313253012048,0.0578313253012048,96,96,0.1527152868205021,0.1527152868205021,0.9682954048416594,0.9682954048416594,Red,Red,0.0005106718244856,0.0005106681700372,0.0070781007615424,0.007077634116596453
0.1,Hist-Sim,EURUSD,3873,1660,-8.693488999386972e-05,0.1114457831325301,0.1150602409638554,185,191,0.1261836745708289,0.0452363138704389,0.4345192022819256,0.2649081525762591,Red,Red,0.0008268192576935,0.000827959170001,0.0052199266805795,0.005306861570573369
0.01,Hist-Sim,GBPUSD,3881,1664,0.0014181250780124,0.0186298076923076,0.009014423076923,31,15,0.0015820132339754,0.6811313249225517,0.3233094377656307,0.3051016061309095,Yellow,Green,0.0001970906582906,0.000193753197712,0.0145570733122129,0.0131389482342005
0.025,Hist-Sim,GBPUSD,3881,1664,0.0004073686273541,0.0282451923076923,0.0264423076923076,47,44,0.4060106185784162,0.7088531977620001,0.0382489819217137,0.0221429043688909,Yellow,Yellow,0.000391999852973,0.0003910240388303,0.0114589585578234,0.011051589930469301
0.05,Hist-Sim,GBPUSD,3881,1664,0.0003386708097105,0.0534855769230769,0.0474759615384615,89,79,0.5186623933591257,0.6338852826835567,0.0002477094401363,0.0048882192983246,Red,Red,0.0006408406282704,0.0006410151354771,0.0091307118445837,0.0087920410348732
0.1,Hist-Sim,GBPUSD,3881,1664,0.0001208138668942,0.1015625,0.0967548076923077,169,161,0.8321299391821234,0.6574669620608415,0.3077547376111857,0.2177556289465493,Red,Red,0.0010194408951941,0.0010196150027906,0.0064640169718677,0.006343203104973501
0.01,Hist-Sim,USDJPY,4587,1966,0.001905789692983,0.0188199389623601,0.0127161749745676,37,25,0.0004609162085416,0.2454268035369348,0.1077981827892593,0.7245722010997434,Yellow,Green,0.0002224283494855,0.0002116751868289,0.0156179385805918,0.0137121488876088
0.025,Hist-Sim,USDJPY,4587,1966,0.0005680267388332,0.0305188199389623,0.0264496439471007,60,52,0.1295693480049795,0.683336474088138,0.0091322148406715,0.0452100770165851,Yellow,Yellow,0.0004195735791387,0.0004180305527875,0.0114508864597209,0.0108828597208877
0.05,Hist-Sim,USDJPY,4587,1966,0.0002244027627053,0.0539165818921668,0.0493387589013224,106,97,0.431127996342743,0.8927636468861664,0.0484808815455375,0.085408150275266,Red,Red,0.0006643492581727,0.0006638785949438,0.0086420730659506,0.008417670303245299
0.1,Hist-Sim,USDJPY,4587,1966,0.0002231642326351,0.1027466937945066,0.0956256358087487,202,188,0.6859736693727001,0.5151779774695227,0.0012059647674915,0.0001177579768588,Red,Red,0.0010289703230904,0.001029022311692,0.0062518849953518,0.0060287207627167
0.01,Hist-Sim,AUDUSD,3436,1473,0.0035520922886569,0.010183299389002,0.0061099796334012,15,9,0.9438021208879924,0.1058858383461323,0.856903788064169,0.9461387635636492,Green,Green,0.000221511427813,0.000228194100058,0.0191060050701985,0.015553912781541598
0.025,Hist-Sim,AUDUSD,3436,1473,0.0011361512132066,0.0285132382892057,0.0176510522742701,42,26,0.3981016799077933,0.0567057161085184,0.981783300494282,0.626553109825867,Yellow,Yellow,0.0004228050366427,0.0004251360200552,0.0137545689841063,0.0126184177708997
0.05,Hist-Sim,AUDUSD,3436,1473,0.0005316765174223,0.0543109300746775,0.0441276306856754,80,65,0.4537540072192018,0.29174175711187,0.2440866501138823,0.4862713875176332,Red,Red,0.0007004445081381,0.0007005797786289,0.0108937702667898,0.010362093749367501
0.1,Hist-Sim,AUDUSD,3436,1473,0.0003962842849862,0.1004752206381534,0.0855397148676171,148,126,0.951555649086374,0.0584553760213683,0.8352097688470782,0.9974618388073424,Red,Red,0.0011518080508198,0.0011545822474314,0.0084280603307035,0.0080317760457173
0.01,EWMA,SP500,4438,1902,0.0042582975268042,0.0247108307045215,0.0152471083070452,47,29,5.604504216272233e-08,0.0327717127350251,0.7682789498523376,0.2128895475676009,Yellow,Green,0.0004788847595772,0.0004354976012858,0.0291089123363968,0.0248506148095926
0.025,EWMA,SP500,4438,1902,0.0026374210997859,0.0420609884332281,0.0278654048370136,80,53,1.370079538320912e-05,0.4317520563351871,0.6838090951578952,0.522980483357152,Red,Yellow,0.0008780431499335,0.0008558573609365,0.023574233931599,0.0209368128318131
0.05,EWMA,SP500,4438,1902,0.0006707988055155,0.0599369085173501,0.0562565720294426,114,107,0.0535129926498575,0.2192741020251017,0.9958769588830768,0.9998935878819086,Red,Red,0.0013980095910242,0.0013924147371211,0.0182415260203287,0.017570727214813203
0.1,EWMA,SP500,4438,1902,4.456838216734815e-05,0.0951629863301787,0.0946372239747634,181,180,0.4787472429299899,0.4318995211607475,0.1378413446006519,0.1971893792215406,Red,Red,0.0021887867921687,0.0021890257701088,0.0137344144577934,0.013689846075626053
0.01,EWMA,STOXX,3678,1577,0.0049242912702185,0.0291693088142041,0.0152187698161065,46,24,5.15387510446885e-10,0.0530992274268917,0.039589102924076,0.1523666433700761,Yellow,Green,0.0004796772255057,0.0004243726427126,0.0268293237260178,0.0219050324557993
0.025,EWMA,STOXX,3678,1577,0.0023610403252537,0.040583386176284,0.0298034242232086,64,47,0.0002713165215104,0.2354481593947657,0.0570146041427104,0.04704316140565,Red,Yellow,0.0008358442901189,0.0008113761561035,0.0208161798908481,0.0184551395655944
0.05,EWMA,STOXX,3678,1577,0.0010913174496375,0.0577045022194039,0.0481927710843373,91,76,0.170149782309127,0.7404923969783062,0.0084467984619384,0.0137267828186454,Red,Red,0.0012836629341179,0.0012796480145064,0.0165793588064216,0.015488041356784098
0.1,EWMA,STOXX,3678,1577,1.5799611667154797e-06,0.0932149651236525,0.0932149651236525,147,147,0.3641693574044605,0.3641693574044605,0.0037889473467911,0.0037889473467911,Red,Red,0.0019556892102563,0.0019556999303479,0.0120687471077007,0.012067167146533985
0.01,EWMA,GDAXI,4482,1922,0.0035465989635256,0.0286160249739854,0.0176899063475546,55,34,2.2169821534134823e-11,0.0022384814219652,0.2424297910954866,0.8918474710436185,Yellow,Yellow,0.000499471259582,0.000456826560481,0.0287721072196594,0.0252255082561338
0.025,EWMA,GDAXI,4482,1922,0.0025515823538207,0.0431841831425598,0.0296566077003121,83,57,3.5544314251900744e-06,0.2037827369571978,0.2416707347765789,0.098665800800336,Red,Yellow,0.0009065532079315,0.0008784174364472,0.0238042454767532,0.021252663122932502
0.05,EWMA,GDAXI,4482,1922,0.0017193303358184,0.0629552549427679,0.0478668054110301,121,92,0.0120859558304988,0.6657081263148952,0.0374531208735756,0.483794752091633,Red,Red,0.0014310527242518,0.0014218399750886,0.0195551274708035,0.0178357971349851
0.1,EWMA,GDAXI,4482,1922,0.0006101580232273,0.0936524453694068,0.0848074921956295,180,163,0.3489777962699293,0.0229824689172097,0.0207303527950872,0.0108140662961855,Red,Red,0.0022137819437332,0.0022199509118523,0.014506527503495,0.013896369480267701
